tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls
tt0041573,The Lady Takes a Sailor,The Lady Takes a Sailor,1949,"Comedy, Romance",99,USA,English,Michael Curtiz,"Everett Freeman, Jerome Gruskin","Jennifer Smith heads a ""Consumer Reports""-type company and her reputation for honesty is her greatest asset. While out boating one day she encounters a secret prototype submarine piloted by...",5.9,338,"https://m.media-amazon.com/images/M/MV5BZWI5YTAwNzQtODMwZi00YTFiLWI2YjMtYzNkYjVjNDBkZWEyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041590,The Life of Riley,The Life of Riley,1949,"Comedy, Romance",90,USA,English,Irving Brecher,"Irving Brecher, Groucho Marx",A factory worker's family is thrown into an uproar when his teenage daughter starts to date his boss' son.,6.8,230,"https://m.media-amazon.com/images/M/MV5BYTg1YmFlMmQtZTc2YS00OTU2LWI3NjQtMWMzOTNjNDQyNjgzXkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041597,The Lone Wolf and His Lady,The Lone Wolf and His Lady,1949,"Crime, Drama, Mystery",60,USA,English,John Hoffman,"Malcolm Stuart Boylan, Edward Dein","Lone Wolf (Ron Randell) a newspaper man, is accused of gem theft.",5.5,159,"https://m.media-amazon.com/images/M/MV5BMDNkYzFiNGEtMGUwOS00YTczLWEzOTgtOTk5NmUzZTRkZWVlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041602,La tribù dispersa,The Lost Tribe,1949,"Action, Adventure, Crime",72,USA,English,William Berke,"Arthur Hoerl, Don Martin",Jungle Jim fights a lion and sharks trying to save an African village from those who would despoil it.,6.4,325,"https://m.media-amazon.com/images/M/MV5BZDUyMWEwZjktMDgyNC00NWEyLTgyZWQtOTAwNmVlMjZjY2I3XkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041628,L'uomo della torre Eiffel,The Man on the Eiffel Tower,1949,"Mystery, Thriller",97,"France, USA","English, French","Burgess Meredith, Irving Allen","Harry Brown, Georges Simenon",French police inspector Maigret investigates the murder of a rich Paris widow and ends up chasing the killer up the Eiffel Tower's girders.,5.8,737,"https://m.media-amazon.com/images/M/MV5BMjAyNzIwOTI2M15BMl5BanBnXkFtZTYwMzUwOTY5._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041786,Sgomento,The Reckless Moment,1949,"Crime, Drama, Film-Noir",82,USA,English,Max Ophüls,"Henry Garson, Robert Soderberg","After discovering the dead body of her teenage daughter's lover, a housewife takes desperate measures to protect her family from scandal.",7.2,4175,"https://m.media-amazon.com/images/M/MV5BY2EyZGU0ZWUtNTgzNy00NDBkLThhMWQtNTM2NzU4ZTNhMjIzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041788,Il Danubio rosso,The Red Danube,1949,"Drama, Romance, War",119,USA,English,George Sidney,"Gina Kaus, Arthur Wimperis","Shortly after the end of World War II, British Colonel Michael S. ""Hooky"" Nicobar (Walter Pidgeon) is assigned to a unit in the British Zone of Vienna. His duty is to aid the Soviet ...",6.4,542,"https://m.media-amazon.com/images/M/MV5BYTgyYjZlYzYtMWI4ZS00Yjc3LTg3OTItODI4NDViMTRmM2FhXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041791,La minaccia,The Red Menace,1949,"Drama, Film-Noir, Thriller",81,USA,English,R.G. Springsteen,"Albert DeMond, Gerald Geraghty","An ex-GI becomes involved with the American Communist party, and falls in love with his instructor. The pair quickly realise their mistake, when they see how party leaders handle a member ...",5,162,"https://m.media-amazon.com/images/M/MV5BMDhmM2Q3OTYtNDZiNi00YjQxLTgwYmYtMTM2YmM0NjEzM2UzXkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041792,Minuzzolo,The Red Pony,1949,"Drama, Family, Western",89,USA,English,Lewis Milestone,"John Steinbeck, John Steinbeck","A ranch boy is gifted with a colt, grows to love him but the colt escapes, with tragic results.",6.3,878,"https://m.media-amazon.com/images/M/MV5BZjJkYjg4MWYtYTE1Yi00NjllLTg3MmEtZTBmOWQ3MDEwMzZjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041855,Il giardino segreto,The Secret Garden,1949,"Drama, Family",92,USA,English,Fred M. Wilcox,"Robert Ardrey, Frances Hodgson Burnett","A girl is sent to live with her uncle on his estate when her parents die. There she discovers much intrigue, family history and secrets and personal baggage. In particular, a screaming child and...a secret garden.",7.5,2523,"https://m.media-amazon.com/images/M/MV5BOWViZjNiODItM2MxYy00YjZiLTgyNmUtNTY2NmE1MmFmNjQ3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041859,Stasera ho vinto anch'io,The Set-Up,1949,"Crime, Film-Noir, Sport",73,USA,English,Robert Wise,"Art Cohn, Joseph Moncure March","Because aging boxer Bill Thompson always lost his past fights, his corrupt manager, without telling Thompson, takes bribes from a betting gangster, to ensure Thompson's pre-arranged dive-loss in the next match.",7.9,7515,"https://m.media-amazon.com/images/M/MV5BMjEwNjU3NzE1Nl5BMl5BanBnXkFtZTgwMjQ0MDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041882,The Sky Dragon,The Sky Dragon,1949,"Adventure, Comedy, Crime",64,USA,English,Lesley Selander,"Oliver Drake, Oliver Drake","On a plane trip, Charlie Chan and the passengers are drugged, and when they wake up a quarter million dollars is missing.",6.9,304,"https://m.media-amazon.com/images/M/MV5BNDEwMWQ3ZjgtZWFlMS00YjNiLTk5ZDUtZDI5YTI4OGYxNzFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041922,La prigioniera n 27,The Story of Molly X,1949,"Crime, Drama, Film-Noir",82,USA,English,Crane Wilbur,Crane Wilbur,"When gang leader Rick is killed, his wife Molly takes over his gang but a robbery goes wrong and Molly finds herself in jail where she undergoes a personal transformation.",7,126,"https://m.media-amazon.com/images/M/MV5BNGM0YzYzYmMtYTNlZi00MDhmLWI5NGUtMjRlODU2N2YyMDA4XkEyXkFqcGdeQXVyNDY3MzU2MDM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041923,The Story of Seabiscuit,The Story of Seabiscuit,1949,"Drama, Family, Romance",98,USA,English,David Butler,John Taintor Foote,"Horse trainer Shawn O'Hara and his lovely niece, Margaret, come to America to escape the memory of an accident involving Margaret's brother, Danny. Working with thoroughbreds in Kentucky, ...",6.2,725,"https://m.media-amazon.com/images/M/MV5BNTJjMjFhMDMtMjIwOC00MGE3LWE0NDgtY2QzNDM4YzRiMmZlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041928,Il ritorno del campione,The Stratton Story,1949,"Biography, Drama, Romance",106,USA,English,Sam Wood,"Douglas Morrow, Guy Trosper","Star major league pitcher Monty Stratton loses a leg in a hunting accident, but becomes determined to leave the game on his own terms.",7.1,2652,"https://m.media-amazon.com/images/M/MV5BMTc5MTQwOTc3Nl5BMl5BanBnXkFtZTgwNTg1NDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0040849,Primavera di sole,The Sun Comes Up,1949,"Drama, Family, Musical",93,USA,English,Richard Thorpe,"Margaret Fitts, William Ludwig","Set in the rural south of the United States, a bereaved war widow learns to to put aside her bitterness and grief as she grows to love a young orphan boy and the dog that belonged to her ...",6.5,335,"https://m.media-amazon.com/images/M/MV5BYTJjOGYwNTYtODQxNC00MzBhLWFmNTctMjdiYWU0MTlkYWIwXkEyXkFqcGdeQXVyNTEwNDY2MjU@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041963,Braccati dai G-Men,The Threat,1949,"Crime, Drama, Film-Noir",66,USA,English,Felix E. Feist,"Dick Irving Hyland, Hugh King",Vicious hood 'Red' Kluger escapes from Folsom State Prison and follows through on his threats to the detective who arrested him and the D.A. who convicted him.,6.7,914,"https://m.media-amazon.com/images/M/MV5BZGQ0NTE2NjItNTNkMS00ODdiLWFkMWEtZWY3NjU4NjIyMGM1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042006,Mani lorde,The Undercover Man,1949,"Crime, Drama, Film-Noir",85,USA,"English, Italian",Joseph H. Lewis,"Frank J. Wilson, Jack Rubin",Treasury Department agent Frank Warren takes on the case of a mob leader who has evaded paying taxes on his ill-gotten gains.,6.7,777,"https://m.media-amazon.com/images/M/MV5BM2QzNjg5ZTktY2JlOS00NmRkLWI5ZWYtYWI3OTk3ZGZhNjlmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY268_CR8,0,182,268_AL_.jpg"
tt0042033,Le colline camminano,The Walking Hills,1949,"Adventure, Thriller, Western",78,USA,English,John Sturges,"Alan Le May, Alan Le May","A group of treasure hunters search for a wagon load of gold, buried years before in Death Valley.",6.5,651,"https://m.media-amazon.com/images/M/MV5BMDRkNDM2MjctY2VhZC00MWRiLTg3YjItMjRkOTQxMjVmNWExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042046,La finestra socchiusa,The Window,1949,"Drama, Film-Noir, Thriller",73,USA,English,Ted Tetzlaff,"Mel Dinelli, Cornell Woolrich","To avoid the heat of a sweltering summer night a 9-year-old Manhattan boy decides to sleep on the fire escape and witnesses a murder, but no one will believe him.",7.4,3363,"https://m.media-amazon.com/images/M/MV5BZDUxOTIyZWMtMDM1MS00ZWE2LTg0MDktZjFmYmNlM2I4MmRiXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041495,Lo schiavo della violenza,The Woman on Pier 13,1949,"Crime, Drama, Film-Noir",73,USA,English,Robert Stevenson,"Charles Grayson, Robert Hardy Andrews","Successful, newly married Brad Collins once belonged to the Communist Party of the USA, and now the Party will stop at nothing to use him.",6,903,"https://m.media-amazon.com/images/M/MV5BZDBlZDQ0NjAtNWZjZS00MjM1LWI4MDctNWVjMTIzZjU5YTUwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042061,I fratelli di Jess il bandito,The Younger Brothers,1949,Western,78,USA,English,Edwin L. Marin,"Edna Anhalt, Morton Grant",Brothers who rode with a notorious outlaw gang led by Frank and Jesse James decide to go straight and try to get pardons so they can return to a law-abiding life.,5.1,140,"https://m.media-amazon.com/images/M/MV5BYjA5YTM4MjQtYzE2ZS00NGZmLTlkMWMtNjc0MjY1Yjk3MDdiXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041958,I corsari della strada,Thieves' Highway,1949,"Drama, Film-Noir, Thriller",94,USA,"Greek, English, Italian",Jules Dassin,"A.I. Bezzerides, A.I. Bezzerides",A war-veteran-turned-truck driver attempts to avenge the crippling and robbing of his father at the hands of an amoral produce scofflaw.,7.6,5154,"https://m.media-amazon.com/images/M/MV5BZjhhNTFhNTQtYTYzMS00YzU4LTkwMWUtZjJjNzYzNGQ5OGY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041967,Tokio Joe,Tokyo Joe,1949,"Crime, Drama, Film-Noir",88,USA,"English, Japanese",Stuart Heisler,"Steve Fisher, Walter Doniger","An American returns to Tokyo try to pick up threads of his pre-WW2 life there, but finds himself squeezed between criminals and the authorities.",6.4,1790,"https://m.media-amazon.com/images/M/MV5BMzMyNTc4NTQwMl5BMl5BanBnXkFtZTgwMDM0NjY1MjE@._V1_UY268_CR0,0,182,268_AL_.jpg"
tt0041968,È tardi per piangere,Too Late for Tears,1949,"Crime, Drama, Film-Noir",99,USA,English,Byron Haskin,"Roy Huggins, Roy Huggins","Through a fluke circumstance, a ruthless woman stumbles across a suitcase filled with $60,000, and is determined to hold onto it even if it means murder.",7.3,3570,"https://m.media-amazon.com/images/M/MV5BMmI4MjhlNjQtZTg2Yi00MGI4LWE4MDEtMjJkMDFhZmRlMzRjXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041969,La pietra dello scandalo,Top o' the Morning,1949,"Comedy, Romance",100,USA,English,David Miller,"Edmund Beloin, Richard L. Breen",A singing insurance investigator comes to Ireland to recover the stolen Blarney Stone...and romance the local policeman's daughter.,6.1,216,"https://m.media-amazon.com/images/M/MV5BMDk0YzgyYmQtZWYwYS00NjBjLWI0Y2MtOTUxZDRhNWU1ZDZhXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041983,Trapped,Trapped,1949,"Crime, Drama, Film-Noir",78,USA,English,Richard Fleischer,"Earl Felton, George Zuckerman","Secret Service agents make a deal with a counterfeiting inmate to be released on early parole if he will help them recover some bogus moneymaking plates, but he plans to double cross them.",6.3,978,"https://m.media-amazon.com/images/M/MV5BMDYyYjFmYTYtNDFiOS00Mzc2LWFiZmEtNTA3MzI2ZDg2NTQxXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY268_CR1,0,182,268_AL_.jpg"
tt0041986,Complotto a San Francisco,Treasure of Monte Cristo,1949,"Crime, Drama, Film-Noir",76,USA,English,William Berke,"Aubrey Wisberg, Jack Pollexfen","This modern tale borrows from an old story in establishing Langan, who works on a ship that docks in San Francisco, as a descendant of the Count of Monte Cristo. Crooked Lawyer Brodie sets ...",6.2,100,"https://m.media-amazon.com/images/M/MV5BODI4ZDNlNWMtZmFmNy00OGUzLWE5YTUtMTZmNGE3ZWY0ODY5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg"
tt0041994,Tulsa,Tulsa,1949,"Action, Drama, Romance",90,USA,English,Stuart Heisler,"Frank S. Nugent, Curtis Kenyon","In Tulsa, after a rancher dies during a feud with a major oil company, his daughter, driven by revenge, starts digging for oil herself.",6.2,1020,"https://m.media-amazon.com/images/M/MV5BMTYzOTU5NjIxOV5BMl5BanBnXkFtZTgwNTgwMzgzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041996,Cielo di fuoco,Twelve O'Clock High,1949,"Drama, War",132,USA,English,Henry King,"Sy Bartlett, Beirne Lay Jr.",A hard-as-nails general takes over a bomber unit suffering from low morale and whips them into fighting shape.,7.7,11992,"https://m.media-amazon.com/images/M/MV5BNmI0YTA4OWYtYTc2MC00ZTgxLTliMjItMTlhNzczODViZmYxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042007,"Chicago, bolgia infernale",Undertow,1949,"Crime, Drama, Film-Noir",71,USA,English,William Castle,"Arthur T. Horman, Lee Loeb","After being released from prison, an ex-convict is framed for a murder. The man sets out to find the real killers before the police blame the crime on him.",6.6,402,"https://m.media-amazon.com/images/M/MV5BNGQ5OTk0MTgtMjA5Ny00NDRhLWJiMjEtYzdmNzRmOTE5OWNiXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042035,Stanotte sorgerà il sole,We Were Strangers,1949,"Adventure, Drama, Romance",106,USA,"English, Spanish",John Huston,"Peter Viertel, John Huston","In 1930's Cuba, a bank clerk and an American mercenary assist a revolutionary group in a plan to kill the President but the Cuban Secret Police chief and the dictator's military complicate the plan's execution.",6.6,964,"https://m.media-amazon.com/images/M/MV5BNzZmZTQ0NGItZmVjYi00NmNmLWFkOTctNzVjODkxY2MyOGRjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042041,La furia umana,White Heat,1949,"Action, Crime, Drama",114,USA,English,Raoul Walsh,"Ivan Goff, Ben Roberts",A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.,8.1,28955,"https://m.media-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041865,Wild Weed,Wild Weed,1949,Drama,70,USA,English,Sam Newfield,"Richard H. Landau, Arthur Hoerl",A chorus girl's career is ruined and her brother is driven to suicide when she starts smoking marijuana.,3.9,300,"https://m.media-amazon.com/images/M/MV5BZmI4M2NiNzItNjQ5OC00YjJlLTg0ZDAtMWVlNWVjNmE3MWM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR10,0,182,268_AL_.jpg"
tt0042049,Without Honor,Without Honor,1949,Drama,69,USA,English,Irving Pichel,James Poe,"Jane Bandle has recently married, but Bill, her husband's brother, tries to wreck her marriage because Jane rejected his sexual advances before her marriage.",6.1,245,"https://m.media-amazon.com/images/M/MV5BMTVhNDY2OGEtMjM0Ni00NWUwLWEzZGQtMGQ4MTdkOTdiMjA2XkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042060,Sono tua,You're My Everything,1949,"Comedy, Musical",94,USA,English,Walter Lang,"Will H. Hays Jr., George Jessel","In 1924, stage-struck Boston blueblood Hannah Adams picks up musical star Tim O'Connor and takes him home for dinner. One thing leads to another, and when Tim's show rolls on to Chicago a ...",6.1,139,"https://m.media-amazon.com/images/M/MV5BMWFjNTZkZjEtNWJkZS00NTUxLWE3YTItMWU3OGZiMTc1ZTZiXkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_UY268_CR1,0,182,268_AL_.jpg"
tt0042176,Mondo equivoco,711 Ocean Drive,1950,"Action, Crime, Drama",102,USA,English,Joseph M. Newman,"Richard English, Francis Swann","An electronics expert creates a huge bookie broadcast system for his crime boss, and takes over operations when his boss is murdered. His greed leads him on a deadly destructive path.",6.9,1148,"https://m.media-amazon.com/images/M/MV5BMzE0OWEyNjAtM2QyNS00MDk5LWI1ZGQtNjU0NjVmZjg2OTRmXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042664,L'amante,A Lady Without Passport,1950,"Crime, Drama, Film-Noir",74,USA,"English, Spanish",Joseph H. Lewis,"Howard Dimsdale, Cyril Hume","During the 1950s, an undercover U.S. Immigration investigator travels to Cuba to bust a crime ring that smuggles illegal-aliens into the USA but he falls in-love with a smuggled woman.",6.2,728,"https://m.media-amazon.com/images/M/MV5BOGQ0M2M3YWYtNDQ4Zi00OWU3LWEyNGYtZmU5MzhhNjk2NTBhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042677,L'indossatrice,A Life of Her Own,1950,Drama,108,USA,English,George Cukor,Isobel Lennart,"Small town Kansas girl, Lily James, is the latest model working for the Thomas Callaway Agency in New York City. Despite her small town roots, Lily is street-wise because of her tough ...",6.3,837,"https://m.media-amazon.com/images/M/MV5BMjM5NTg0MjI2N15BMl5BanBnXkFtZTgwODcyMTU5NTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
tt0043046,La figlia dello sceriffo,A Ticket to Tomahawk,1950,"Comedy, Music, Western",90,USA,English,Richard Sale,"Mary Loos, Richard Sale","In 1876 Colorado, the Tomahawk and Western Railroad is expanding through the Rockies, but some stagecoach operators, fearing a loss of revenue, plan to sabotage the railroad.",6.1,551,"https://m.media-amazon.com/images/M/MV5BZGJmNWNhMTAtNjc4Yi00OGE0LTgxODktNTA5YmViYjIzNmI4XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0043141,Lo scandalo della sua vita,A Woman of Distinction,1950,Comedy,85,USA,English,Edward Buzzell,"Charles Hoffman, Frank Tashlin","Ice-cold college dean Susan Middlecott feels there's no room in her life for romance. Enter Prof. Alec Stevenson, British lecturer on astronomy, touring North America and in possession of a...",6.6,353,"https://m.media-amazon.com/images/M/MV5BZmI4OWI3NTAtODA5MS00N2Q1LWE3YmMtMzhhOTgxNzc3NTgxXkEyXkFqcGdeQXVyNDcxNDkxMjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042179,Gianni e Pinotto nella legione straniera,Abbott and Costello in the Foreign Legion,1950,"Adventure, Comedy",80,USA,English,Charles Lamont,"D.D. Beauchamp, John Grant",Two Brooklyn wrestling promoters go to French Algeria in search of a famous Algerian wrestler but accidentally end-up in the French Foreign Legion.,6.5,2698,"https://m.media-amazon.com/images/M/MV5BNTc5NDdhNDQtYzJiZS00ODE5LTlhZjYtMTliOTIxMTgyYzk1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042192,Eva contro Eva,All About Eve,1950,Drama,138,USA,"English, French",Joseph L. Mankiewicz,Joseph L. Mankiewicz,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,8.2,117634,"https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0041117,L'imboscata,Ambush,1950,Western,90,USA,English,Sam Wood,"Luke Short, Marguerite Roberts","In 1878, Ward Kinsman, a prospector and Indian scout, has been persuaded by the US Cavalry to find Mary Carlyle, the daughter of a general, who has been taken by Apaches.",6.5,530,"https://m.media-amazon.com/images/M/MV5BMjM4Y2M3ODctMjkyNS00YjdiLTllOTctZjhkYTI2MmFiYzNiXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042195,I guerriglieri delle Filippine,American Guerrilla in the Philippines,1950,"Drama, War",105,USA,"English, Japanese",Fritz Lang,"Lamar Trotti, Ira Wolfert",American soldiers stranded in the Philippines after the Japanese invasion form guerrilla bands to fight back.,6.1,962,"https://m.media-amazon.com/images/M/MV5BMTA1NzcwMzgtMzM3My00OWIwLTg1NmEtY2QxZjYyOTM2ZmUwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0042200,Anna prendi il fucile,Annie Get Your Gun,1950,"Biography, Comedy, Musical",107,USA,English,"George Sidney, Busby Berkeley","Sidney Sheldon, Herbert Fields",The story of the great sharpshooter,6.9,4299,"https://m.media-amazon.com/images/M/MV5BZWJlZGE1ZDAtZmRiNi00YjkzLTg0ZmItY2NkN2NiYTYzZDlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt0043292,Il cerchio di fuoco,Appointment with Danger,1950,"Crime, Drama, Film-Noir",90,USA,English,Lewis Allen,"Richard L. Breen, Warren Duff","When ruthlessly dedicated postal inspector investigates the murder of a co-worker, he finds that the sole witness, a nun, has been targeted by the killers.",6.6,1042,"https://m.media-amazon.com/images/M/MV5BOTFlZTkyNGItODQ3My00ODBlLWE3ZmYtMTU4OTU0YjMzOThkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
