tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,linktowatch
tt6394270,Bombshell - La voce dello scandalo,Bombshell,2019,"Biography, Drama",109,"Canada, USA",English,Jay Roach,Charles Randolph,"    When Gretchen Carlson slaps Fox News founder Roger Ailes with a lawsuit alleging sexual harassment, not a soul could predict what would happen next. Her decision leads to Fox News correspondent Megyn Kelly coming forward with her own story, as well as multiple other women, inciting a movement that reverberates around the world.",6.8,69641,"https://m.media-amazon.com/images/M/MV5BZjlhOWE3YjktY2MzOC00ZmQ1LWIwNjgtZmVhZmFjZGExMzgyXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.16b779ce-d3fd-8031-5c83-d688631a36b5?tag=imdbtag_tt_wbr_pvs_piv-20
tt1489887,La rivincita delle sfigate,Booksmart,2019,Comedy,102,USA,"English, Mandarin, Spanish",Olivia Wilde,"Emily Halpern, Sarah Haskins","    On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.",7.2,84858,"https://m.media-amazon.com/images/M/MV5BMjEzMjcxNjA2Nl5BMl5BanBnXkFtZTgwMjAxMDM2NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",http://www.hulu.com/watch/1583515?d=Amazon
tt6077404,Boris and the Bomb,Boris and the Bomb,2019,"Action, Comedy",118,USA,English,David Kronmiller,"David Kronmiller, Jennifer Emily McLean","    30 years ago KGB agent Boris Ivanov (J. Anthony McCarthy) was primed to honor ""Mother Russia"" in a blaze of glory by setting off a nuclear bomb in London. In love with his best friend's wife, Boris finds himself unable to set off the blast that would kill her and her young daughter, Maya. Instead, he kills his best friend , Sammi Reddi (Faran Tahir), and runs away with The Bomb. For 30 years Boris has hidden The Bomb from The Group, a nefarious organization bent on world domination, by laying low, eating corn dogs and seeking redemption playing a hero with the T.A.K.A. unit. Now, The Group is closing in, the FBI is on the hunt, Maya has learned the truth and The Bomb is counting down. The chase is on as Boris finds his only recourse is a Uber driver named Jimmy.",4.7,114,"https://m.media-amazon.com/images/M/MV5BNmNlZmI1ZjgtZmM2NS00YjYwLWIxYTEtZTljZjMzMDJmNGY5XkEyXkFqcGdeQXVyNDU5NTE2ODU@._V1_UY268_CR9,0,182,268_AL_.jpg",NA
tt2305326,Braking for Whales,Braking for Whales,2019,"Comedy, Drama",103,USA,English,Sean McEwen,"Sean McEwen, Tammin Sursok","    Star and Brandon, estranged brother and sister, are brought together after their mother's recent death and her absurd final request to dispose of her ashes in the body of a whale. With no choice or face losing their much needed inheritance - they embark on a road trip to San Antonio, Texas where they not only encounter adventure but also encounter each other.",4.7,142,"https://m.media-amazon.com/images/M/MV5BYWViYmQwNTUtMDJkZi00NGQ3LWE1NDYtZDZlNjhhMTBmYmY1XkEyXkFqcGdeQXVyMzcyNTI4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.a8b879c3-1516-37cf-d504-8bc961768038?tag=imdbtag_tt_wbr_pvs_piv-20
tt7428884,Breaker,Breaker,2019,Drama,85,"USA, UK",English,Wade F. Jackson,Wade F. Jackson,    A troubled young veteran returns to his rural home and forms a friendship with a hermit rancher who offers sanctuary from his dysfunctional family.,4.9,142,"https://m.media-amazon.com/images/M/MV5BZDFmMDkyMDYtMGU3MS00NzRjLWJlMjktZjZlNGRlNjk0NTE2XkEyXkFqcGdeQXVyMTAyMDE1NzE1._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.dab5c8ea-b3f4-8314-3521-e12f31814e2a?tag=imdbtag_tt_wbr_pvs_piv-20
tt7710160,Breaking Barbi,Breaking Barbi,2019,Comedy,90,USA,English,Edward G. Negron,"Edward G. Negron, Vera VanGuard","    Barbi, a famous fitness selfie queen, is lost in the wilderness after her first date with a cute guy goes horribly wrong. Lost without cell service, supplies or survival skills, she begins a harrowing journey back to civilization with her face buried in her phone. Distracted by selfies, she misses a huge alien mothership shooting down a Homeland Security airplane. Now, as surviving agents counter attack on the ground to protect their top secret mission, Barbi meets Agent Radcliffe, Earth's last hope. Through a series of misadventures, Barbi realizes that she must change her ways to become a better person. She faces her fear of losing fame and saves the world from the alien invasion. #thestruggleisreal.",5.1,835,"https://m.media-amazon.com/images/M/MV5BYWJlNDExNmQtYjUwZS00NWQ3LWEwMDMtOGIxZmQzYmRkYWJhXkEyXkFqcGdeQXVyMTI1NDU0MTA@._V1_UY268_CR9,0,182,268_AL_.jpg",NA
tt7083526,Atto di fede,Breakthrough,2019,"Biography, Drama",116,USA,English,Roxann Dawson,"Joyce Smith, Grant Nieporte","    When he was 14, Smith drowned in Lake Saint Louis and was dead for nearly an hour. According to reports at the time, CPR was performed 27 minutes to no avail. Then the youth's mother, Joyce Smith, entered the room, praying loudly. Suddenly, there was a pulse.",6.2,7728,"https://m.media-amazon.com/images/M/MV5BMTU2ODk2ODEzMV5BMl5BanBnXkFtZTgwMzk1OTk4NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.7cb50bc8-fd2d-10af-4098-b6b435ab065d?tag=imdbtag_tt_wbr_pvt_aiv-20
tt7752126,L'angelo del male - Brightburn,Brightburn,2019,"Drama, Horror, Mystery",90,USA,English,David Yarovesky,"Brian Gunn, Mark Gunn","    After a difficult struggle with fertility, Tori Breyer's dreams of motherhood come true with the arrival of a mysterious baby boy. Brandon appears to be everything Tori and her husband, Kyle, ever wanted -- bright, talented and curious about the world. But as Brandon nears puberty, powerful darkness manifests within him, and Tori becomes consumed by terrible doubts about her son. Once Brandon begins to act on his twisted urges, those closest to him find themselves in grave danger.",6.1,74226,"https://m.media-amazon.com/images/M/MV5BMjc0YzM2ZjItNzE3OS00NTRhLTkyNTUtMjY5Y2Y5NTU3OWI0XkEyXkFqcGdeQXVyNjU2NTI4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.52b55b97-0028-8772-36ac-c8b483bc4dd7?tag=imdbtag_tt_wbr_pvc_starzSub-20
tt7671064,Brittany non si ferma più,Brittany Runs a Marathon,2019,"Comedy, Drama",104,"USA, Canada",English,Paul Downs Colaizzo,Paul Downs Colaizzo,"    Hilarious, outgoing and always up for a good time, New Yorker Brittany Forgleris everybody's best friend -- except maybe her own. At 27, her hard-partying ways, chronic underemployment and toxic relationships are catching up with her, but when she stops by a new doctor's office to try to score some Adderall, she gets slapped with a prescription she never wanted: Get healthy. Too broke for a gym and too proud to ask for help, Brit is at a loss, until her seemingly together neighbor Catherine pushes her to lace up her Converse sneakers and run one sweaty block. The next day, she runs two. And soon, after finishing her first mile, she sets an almost unthinkable goal: running in the New York City Marathon.",6.8,14108,"https://m.media-amazon.com/images/M/MV5BNDRlNTJmNGEtNWM0YS00OWI3LWFkNjUtMzg5MTJjODcyZGU3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.bab7145a-24fb-7b80-19ea-dc8e50e99138?tag=imdbtag_tt_wbr_pvs_piv-20
tt8647310,Buffaloed,Buffaloed,2019,"Comedy, Drama",95,USA,English,Tanya Wexler,Brian Sacca,"    In the underworld of debt-collecting, homegrown hustler Peg Dahl will do anything to escape Buffalo, NY.",6.2,2561,"https://m.media-amazon.com/images/M/MV5BM2I2ZjlkYzAtZWE5OC00ODc5LTk0ZDUtMGJiY2MwM2VlMjlkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",http://www.hulu.com/watch/1000095226?d=Amazon
tt10008784,Bull,Bull,2019,Drama,108,USA,English,Annie Silverstein,"Annie Silverstein, Johnny McAllister","    In a near-abandoned subdivision west of Houston, a wayward teen runs headlong into her equally willful and unforgiving neighbor, an aging bullfighter who's seen his best days in the arena; it's a collision that will change them both.",6.7,1531,"https://m.media-amazon.com/images/M/MV5BYjBkNDI1ZDgtYTNjYy00OGVkLWEwMmEtOWMxOTEzMmJhMzE5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",http://www.hulu.com/watch/1000104761?d=Amazon
tt8009314,Burn - Una notte d'inferno,Burn,2019,Thriller,88,USA,English,Mike Gan,Mike Gan,"    When a gas station is held at gunpoint by a desperate man in need of cash, a lonely and unstable gas station attendant, tired of being overshadowed by her more outgoing co-worker, finds an opportunity to make a connection with the robber.",5.7,2985,"https://m.media-amazon.com/images/M/MV5BNjQ5Y2MxMTUtZGRiYy00YjAxLWEzNjEtM2I2Y2EzMDI0YjA1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UY268_CR2,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.b8b624a1-5bba-eb07-bed9-8a27964e5b9d?tag=imdbtag_tt_wbr_pvc_starzSub-20
tt7358154,Burning Cane,Burning Cane,2019,Drama,77,USA,English,Phillip Youmans,Phillip Youmans,"    Amongst the cane fields of rural Louisiana, an aging mother struggles between her religious convictions and the love of her son.",5.5,517,"https://m.media-amazon.com/images/M/MV5BOGIxMWEyZmItZThjOS00ZWE5LTk0NGUtYzAwNGVhZmQzODBmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.netflix.com/watch/81092045?source=imdb
tt3188048,Burning Kentucky,Burning Kentucky,2019,Thriller,91,USA,English,Bethany Brooke Anderson,Bethany Brooke Anderson,"    In the hazy mountains of eastern Kentucky, a young woman searches for the missing pieces of a mysterious event that killed her family. When the truth is revealed, she must choose between the love of a man or avenging her blood.",4.4,280,"https://m.media-amazon.com/images/M/MV5BYTUwN2UzN2EtYTU1Yi00YThiLTg1YWYtNDc0OWJhYTI2NmQ1XkEyXkFqcGdeQXVyNDY5ODcyNA@@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.acb7db47-7c63-8b95-67df-80237acdee9e?tag=imdbtag_tt_wbr_pvs_piv-20
tt7879442,Butt Boy,Butt Boy,2019,"Comedy, Sci-Fi, Thriller",99,USA,English,Tyler Cornack,"Tyler Cornack, Ryan Koch","    Chip Gutchel, a bored married IT Engineer, has a reawakening after a routine prostate exam. What starts as a harmless rectal kink, soon grows into a dangerous addiction as he becomes responsible for a missing child. Chip eventually buries his desires in Alcoholics Anonymous and tries to move on with his life. Years later, he becomes the sponsor of Russell Fox, a newly sober detective. After Chip relapses, Russell is brought in to investigate another missing child at Chip's office. Russell begins to suspect that Chip's addiction may not be to alcohol, but something much more sinister. It's up to Russell now to prove that Chip is responsible for the child's disappearance. But who's going to believe his wild theory?",5.2,696,"https://m.media-amazon.com/images/M/MV5BY2VjMzkxZjgtZjQ2My00YzVkLThjMTEtNWFkMzc3MDRiMTY2XkEyXkFqcGdeQXVyOTMzOTMzMTg@._V1_UY268_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.7cb8756a-9f8a-581b-7835-2d2427f9d9be?tag=imdbtag_tt_wbr_pvs_piv-20
tt4730638,By Light of Desert Night,By Light of Desert Night,2019,Drama,94,USA,English,David Stuart Snell,David Stuart Snell,"    Three best friends head on a road trip into the desert for one final camping adventure, but dark secrets are revealed that will change their lives forever.",5.4,541,"https://m.media-amazon.com/images/M/MV5BZjZjOTBjNzUtM2Q1NC00YWIzLWI5NDktNjgxZDIwNGNhNDk3XkEyXkFqcGdeQXVyODI5NTYyOTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.plex.tv
tt6354568,Camp Wedding,Camp Wedding,2019,"Comedy, Horror, Mystery",97,USA,English,Greg Emetaz,"Greg Emetaz, Cara Consilvio","    Mia's destination wedding seems doomed when her bridal party is not too keen on doing all the work to transform a dilapidated summer camp into the venue of her dreams--when they begin to be killed off mysteriously, that doesn't help either.",3.5,337,"https://m.media-amazon.com/images/M/MV5BZGVjMjE0NDUtYjhhMC00ZGExLTk4YjMtMjA4ZjRmNmZjMjVkXkEyXkFqcGdeQXVyNjExODEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.2ab602cc-7c56-f520-8e49-0499a41f4074?tag=imdbtag_tt_wbr_pvs_piv-20
tt8707922,Sai tenere un segreto?,Can You Keep a Secret?,2019,"Comedy, Romance",94,USA,English,Elise Duran,"Peter Hutchings, Sophie Kinsella","    Thinking they're about to crash, Emma spills her secrets to a stranger on a plane. At least, she thought he was a stranger...Until she later meets Jack, her company's young CEO, who now knows every humiliating detail about her. Based on the blockbuster NYT bestseller.",5.3,8514,"https://m.media-amazon.com/images/M/MV5BMGYxNjQ0MDItODllNS00MTY2LTg2ZGItMzQ0YWNhMjVmNTFjXkEyXkFqcGdeQXVyNDM2NTg0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.e0b683e7-0f3e-84cb-e0e2-9773290c2a37?tag=imdbtag_tt_wbr_pvc_cinemax-20
tt1824932,Canción sin nombre,Canción sin nombre,2019,Drama,97,"Peru, Spain, USA, Chile","Quechua, Spanish",Melina León,"Melina León, Michael J. White","    Georgina's newborn daughter is stolen at a fake health clinic. Her desperate search for the child leads her to the headquarters of a major newspaper, where she meets a lonely journalist who takes on the investigation.",6.9,285,"https://m.media-amazon.com/images/M/MV5BODNkNWJhMTctZjBjNC00ZDQ2LTk5MjYtMDRmNDdlYTEyNTNhXkEyXkFqcGdeQXVyMTc5OTQwMzk@._V1_UY268_CR9,0,182,268_AL_.jpg",NA
tt6264182,Candy Corn,Candy Corn,2019,"Horror, Thriller",85,USA,English,Josh Hasty,Josh Hasty,"    It's Halloween weekend and a group of bullies are planning their annual hazing on local outcast, Jacob Atkins. When they take things too far, he's resurrected to seek revenge against those that wronged him.",3.9,724,"https://m.media-amazon.com/images/M/MV5BZDA1YTg0Y2UtOWU0NC00MjIwLWJhNTktZWIzOTJjYzgzYzljXkEyXkFqcGdeQXVyNTgyNjIyMTU@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.8ab68a04-97de-a14a-ce60-86eee3002a4b?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
tt4154664,Captain Marvel,Captain Marvel,2019,"Action, Adventure, Sci-Fi",123,"USA, Australia",English,"Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck","    After crashing an experimental aircraft, Air Force pilot Carol Danvers is discovered by the Kree and trained as a member of the elite Starforce Military under the command of her mentor Yon-Rogg. Six years later, after escaping to Earth while under attack by the Skrulls, Danvers begins to discover there's more to her past. With help from S.H.I.E.L.D. agent Nick Fury, they set out to unravel the truth.",6.9,422676,"https://m.media-amazon.com/images/M/MV5BMTE0YWFmOTMtYTU2ZS00ZTIxLWE3OTEtYTNiYzBkZjViZThiXkEyXkFqcGdeQXVyODMzMzQ4OTI@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.8cb49dcc-02ad-78f5-715f-3a100c2b6285?tag=imdbtag_tt_wbr_pvt_aiv-20
tt5968394,Captive State,Captive State,2019,"Action, Adventure, Drama",109,USA,English,Rupert Wyatt,"Erica Beeney, Rupert Wyatt","    Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system - and dissent among the populace.",6,46043,"https://m.media-amazon.com/images/M/MV5BMTgyNjU0NTAxOV5BMl5BanBnXkFtZTgwNTc4MDIzNjM@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.44b84756-103b-6d6f-e67f-cd5f4930a577?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
tt5697572,Cats,Cats,2019,"Comedy, Drama, Family",110,"UK, USA",English,Tom Hooper,"Lee Hall, Tom Hooper",    A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,2.8,35962,"https://m.media-amazon.com/images/M/MV5BNjRlNTY3MTAtOTViMS00ZjE5LTkwZGItMGYwNGQwMjg2NTEwXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.6cb792fc-1060-147c-4c67-594000f09567?tag=imdbtag_tt_wbr_pvc_hbo-20
tt2709962,Cecil,Cecil,2019,"Comedy, Family",80,USA,English,Spenser Fritz,Spenser Fritz,"    It's 1996 and 4th grader, Cecil Stevens, is reminded of his terrible lisp every time he says his name. To avoid social travesty, Cecil decides to change his hard to pronounce name to the one and only, Michael Jordan.",3.8,131,"https://m.media-amazon.com/images/M/MV5BMTBmN2UwOTYtYzA2MC00MTMxLWE0MmItZjI2Nzc0OGVkMGNiXkEyXkFqcGdeQXVyODQ3MTI1NDM@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.d0b42e57-8ea4-2542-d7b1-aadcc3baf07e?tag=imdbtag_tt_wbr_pvs_piv-20
tt6418996,Chameleon,Chameleon,2019,"Crime, Thriller",80,USA,,Marcus Mizelle,Marcus Mizelle,"    Recently released ex con Patrick is unable to find a legitimate opportunity to get ahead and stumbles back into a life of crime when unpredictable Dolph, whom he owes for protection while in prison, pays him a visit. They begin a series of cons that involve seducing and kidnapping west LA trophy wives in order to extort money from their wealthy husbands. However, their latest victim Rebecca is not who she seems, threatening to ruin everything just when Patrick's had a change of heart and ready to call it quits.",5.3,705,"https://m.media-amazon.com/images/M/MV5BNmVjYTJjYTctMGQ2MC00YjUwLTkwMDQtMDI2YjlmNWY4NzEzXkEyXkFqcGdeQXVyNjg3NTA1Nw@@._V1_UY268_CR9,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.cab8f08c-3a01-be0d-98d3-2983588bdd50?tag=imdbtag_tt_wbr_pvt_aiv-20
tt6612946,Changeland,Changeland,2019,"Comedy, Drama",86,USA,"English, Thai",Seth Green,Seth Green,"    On the eve of his anniversary, BRANDON discovers his wife is having an affair. Rather than confront her, he invites his childhood best friend, DAN, to join him on the prepaid trip to Thailand that he intended to surprise her with as a gift. Brandon laments to his friend that though he doesn't want to get a divorce, he isn't sure how or if he can save his marriage. Once in Thailand, the pair go on a series of excursions and tours intended for a happy second-honeymooning couple. As they travel through beautiful caves and epic vistas, we discover Brandon and Dan's friendship is potentially as strained as Brandon's marriage. Throughout their brief three day trip, they encounter a series of eclectic, and often eccentric characters who unravel Brandon's meticulous plans and show him that there is more than one way to do happy and live life to the fullest.",5.7,1487,"https://m.media-amazon.com/images/M/MV5BZTU0MjZhYmQtYjEzZS00NGI1LThjZTUtYjU2Y2Q4ZTQyOGM5XkEyXkFqcGdeQXVyNDA4MDY4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.36b526c0-2440-76f0-a4bf-2065af7fcafa?tag=imdbtag_tt_wbr_pvt_aiv-20
