,tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,fulldescriptions,linktowatch
1124,tt10303892,The Outsider,The Outsider,2019,Western,86,USA,English,Timothy Woodward Jr.,Sean Ryan,"In search of a better life, a railroad worker (Foo) finds himself on the wrong side of a group of corrupt lawmen. As the Marshal (Adkins) attempts to control his town, tragedy strikes forcing him to decide between justice and family.",5.2,1198,"https://m.media-amazon.com/images/M/MV5BMTkzMzI5MjQyNF5BMl5BanBnXkFtZTgwMzM0NTgwODM@._V1_UY268_CR4,0,182,268_AL_.jpg","    In search of a better life, a railroad worker (Foo) finds himself on the wrong side of a group of corrupt lawmen. As the Marshal (Adkins) attempts to control his town, tragedy strikes forcing him to decide between justice and family.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.6abc25ff-8bb3-9ef0-5868-60066b5eb1e1?tag=imdbtag_tt_wbr_pvs_piv-20
1125,tt4364194,In viaggio verso un sogno - The Peanut Butter Falcon,The Peanut Butter Falcon,2019,"Comedy, Drama",97,USA,English,"Tyler Nilson, Michael Schwartz","Tyler Nilson, Michael Schwartz",Zak runs away from his care home to make his dream of becoming a wrestler come true.,7.6,51322,"https://m.media-amazon.com/images/M/MV5BOWVmZGQ0MGYtMDI1Yy00MDkxLWJiYjQtMmZjZmQ0NDFmMDRhXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX182_CR0,0,182,268_AL_.jpg","    The Peanut Butter Falcon is an adventure story set in the world of a modern Mark Twain that begins when Zak (22), a young man with Down syndrome, runs away from the nursing home where he lives to chase his dream of becoming a professional wrestler by attending the wrestling school The Salt Water Redneck. Through circumstances beyond their control Tyler (32), a small-time outlaw on the run, becomes Zak's unlikely coach and ally. Together they wind through deltas, elude capture, drink whisky, find God, catch fish, and convince Eleanor (28), a kind nursing home employee with a story of her own, to join them on their journey.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.e2b635b0-8598-19dc-1839-e197a7ed0aac?tag=imdbtag_tt_wbr_pvs_piv-20
1126,tt8201170,The Perfect Date,The Perfect Date,2019,"Comedy, Romance",89,USA,English,Chris Nelson,"Steve Bloom, Randall Green","To save up for college, Brooks Rattigan creates an app where anyone can pay him to play the perfect stand-in boyfriend for any occasion.",5.8,30444,"https://m.media-amazon.com/images/M/MV5BZGRhOWM5MzQtM2FlNi00Zjc5LThmZmUtZTI2NzY0MTA1YjM2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_UX182_CR0,0,182,268_AL_.jpg","    Brooks Rattigan (Noah Centineo) has the academic chops to get into his dream Ivy League school, but what he's missing is an outstanding extracurricular - and the money. When he seizes on an opportunity to make some extra cash by posing as the boyfriend of a self-assured, combat boot-loving girl named Celia Lieberman (Laura Marano), he finds he has a knack for being the perfect stand-in. Together with his programmer friend Murph (Odiseas Georgiadis), Brooks launches an app selling himself as a plus-one for all occasions. Along the way, he meets the girl of his dreams (Camila Mendes). But when business starts to boom, Brooks must reassess everything he was once sure of.",https://www.netflix.com/watch/81019888?source=imdb
1127,tt6439020,La vita straordinaria di David Copperfield,The Personal History of David Copperfield,2019,"Comedy, Drama",119,"UK, USA",English,Armando Iannucci,"Simon Blackwell, Charles Dickens",A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.,6.4,7009,"https://m.media-amazon.com/images/M/MV5BMjdhZmUxZTMtOWRmZS00ZmY0LTgxMzMtZjRjZDg2MTExY2IyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    A fresh and distinctive take on Charles Dickens' semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David's journey is by turns hilarious and tragic, but always full of life, color and humanity.",NA
1128,tt9896916,The Pilgrim's Progress,The Pilgrim's Progress,2019,"Animation, Adventure, Family",108,USA,English,Robert Fernandez,"John Bunyan, Robert Fernandez","An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",5.7,442,"https://m.media-amazon.com/images/M/MV5BZjE4YzhjZjQtOTI3NC00M2IzLWFkNjItNDVjNzU3ODIxNmExXkEyXkFqcGdeQXVyMjIyMjYzNjk@._V1_UX182_CR0,0,182,268_AL_.jpg","    The epic tale of a pilgrim and his burden, based on John Bunyan's Masterpiece. Christian begins a journey from the City of Destruction to the Celestial City as the ultimate enemy tries everything in his power to distract him from his destination. One of the most popular books of all time is brought to life for the first time to theaters as a feature length, CGI animated movie.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.28b5db7a-572f-c0f9-3a63-8a46caec5a9d?tag=imdbtag_tt_wbr_pvs_piv-20
1129,tt7990992,The Plagiarists,The Plagiarists,2019,Drama,76,USA,English,Peter Parlow,"James N. Kienitz Wilkins, Robin Schavoir",A young couple is shaken by a seemingly fraudulent yet unprovable act that strikes to the core of their cultural pretensions.,5.9,218,"https://m.media-amazon.com/images/M/MV5BMDQ5Y2RmZWEtYzcwYS00MDljLTkwZTQtYWRkZmUzYjQ5ZWQ0XkEyXkFqcGdeQXVyNzUzNzM4MA@@._V1_UX182_CR0,0,182,268_AL_.jpg",    A young couple is shaken by a seemingly fraudulent yet unprovable act that strikes to the core of their cultural pretensions.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.deb8244e-79a9-cffd-0475-88d3edb449af?tag=imdbtag_tt_wbr_pvt_aiv-20
1130,tt5862166,La rosa velenosa,The Poison Rose,2019,Thriller,98,"Italy, USA","English, Spanish","Francesco Cinquemani, George Gallo","Francesco Cinquemani, Luca Giliberto","Inspired by classic film noir, Carson Phillips, an ex-football star turned PI, has a soft spot for a lady in distress.",4.7,5357,"https://m.media-amazon.com/images/M/MV5BMTU2NDkwNDQ5N15BMl5BanBnXkFtZTgwOTM2NTcwODM@._V1_UX182_CR0,0,182,268_AL_.jpg","    Inspired by classic film noir, ""The Poison Rose"" stars John Travolta as Carson Phillips, an ex-football star turned PI, who's got a soft spot for a lady in distress. Like the classic tales spun by the masters, he takes on a routine missing persons case which slowly reveals itself to be a complex interwoven web of crimes, suspects and dead bodies. When he discovers his long lost daughter is the number one suspect, he races a ticking clock to save her, solve the murders, and uncover the town's dirty secrets.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.d2b56ba5-bd73-9b58-b17a-a3a4c845c678?tag=imdbtag_tt_wbr_pvs_piv-20
1131,tt4504044,The Prodigy - Il figlio del male,The Prodigy,2019,"Horror, Mystery, Thriller",92,"USA, Canada",English,Nicholas McCarthy,Jeff Buhler,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,5.8,22022,"https://m.media-amazon.com/images/M/MV5BYTQxNTMwMmUtMWRkYi00MTRmLTgyYWItYTYwNGZkMWZmMzQ2XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","    In her much-anticipated foray into the horror-thriller genre, Golden Globe and Emmy nominee Taylor Schilling stars in THE PRODIGY as Sarah, a mother whose young son Miles' disturbing behavior signals that an evil, possibly supernatural force has overtaken him. Fearing for her family's safety, Sarah must choose between her maternal instinct to love and protect Miles and a desperate need to investigate what or who is causing his dark turn. She is forced to look for answers in the past, taking the audience on a wild ride; one where the line between perception and reality becomes frighteningly blurry.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.94b45c99-e0a3-0b49-6d1a-dd236b215f88?tag=imdbtag_tt_wbr_pvs_piv-20
1132,tt5932728,Il professore e il pazzo,The Professor and the Madman,2019,"Biography, Drama",124,"Ireland, France, Iceland, USA, Mexico, Belgium, UK, Hong Kong",English,Farhad Safinia,"John Boorman, Todd Komarnicki","Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid-19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",7.3,29389,"https://m.media-amazon.com/images/M/MV5BNjRjNWIxMWMtNzcxYi00NDYyLWFmMzAtZTRiZWZhZDMwZmVkXkEyXkFqcGdeQXVyMjExMDE1MzQ@._V1_UY268_CR3,0,182,268_AL_.jpg","    Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid-19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.",https://www.netflix.com/watch/81088734?source=imdb
1133,tt10022384,The Protector,The Protector,2019,"Comedy, Romance",126,"USA, UK",English,Tosca Musk,"Joany Kane, Joany Kane","Based on the novel by best selling author, Jodi Ellen Malpas.",5.5,401,"https://m.media-amazon.com/images/M/MV5BNzZhY2EwNTEtNTNkOC00Mjk0LWExNDktYmMxZjFmYzE5ZDE1XkEyXkFqcGdeQXVyMTA0NTk4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg","    People think they have Camille Logan nailed: daddy's girl, beautiful, spoiled young woman with her father's bank balance to fund her lifestyle. But Camille is determined to have a life free from his strings. Now, after fighting so hard to be independent and happy, she finds her life threatened as a result of her father's ruthless business dealings. Caught between resentment and fear, Camille prepares herself for the measures her father will take to protect her. But nothing could prepare her for the ex-SAS sniper who crashes into her life. Jake Sharp resides in his own personal hell. He was distracted from duty once before, and the consequences were devastating - both personally and professionally. Accepting the job of bodyguard to Camille Logan isn't the kind of distraction from his demons he should take. Women and Jake don't mix well, yet protecting the heiress seems the lesser of two evils. But Jake soon discovers that she isn't the woman she's perceived to be. She's warm, ...",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.e2b6ed94-f5b8-476f-86e3-4e06ba73b190?tag=imdbtag_tt_wbr_pvt_aiv-20
1134,tt6563576,Rex - Un Cucciolo a Palazzo,The Queen's Corgi,2019,"Animation, Comedy, Family",85,"Belgium, USA",English,"Vincent Kesteloot, Ben Stassen","Rob Sprackling, Johnny Smith",The British monarch's (Dame Julie Walters') favorite dog gets lost from the palace and finds himself at a dog fight club. He then begins his long journey to find his way back home.,4.8,4965,"https://m.media-amazon.com/images/M/MV5BZmQzNzZkZmEtYzhjMS00Y2RjLWE3MmYtZmU2MjlkMDU2ODRhXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UY268_CR3,0,182,268_AL_.jpg","    This is about the adventure of Rex (Jack Whitehall), the British monarch's (Dame Julie Walters') most beloved dog, who loses track of his mistress and stumbles across a clan with dogs of all kinds confronting and fighting each other. During his epic journey to return to the Queen, Rex falls in love and discovers his true self.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.80b8a0b9-a643-2771-a3c2-812a9607ae4e?tag=imdbtag_tt_wbr_pvt_aiv-20
1135,tt8098480,The Refuge,The Refuge,2019,"Crime, Drama, Thriller",98,USA,English,Keith Sutliff,Keith Sutliff,A getaway driver finds himself in harm's way when he gets caught up in a job involving casino heist money leading to a debt over his head.,5,1439,"https://m.media-amazon.com/images/M/MV5BMThlNmMxNzktZjcyNi00ZjVkLTlkZWQtZDc1NzVjOTY1YTMzXkEyXkFqcGdeQXVyMzc1OTg2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","    Markus Hunter, a getaway driver/gunman (Keith Sutliff), lives a solitary life in Los Angeles California doing jobs around town and across the world. Known for his excellent reputation as a driver/gunman, a former employer of his, Frank, contracts him for a job involving casino heist money from a debt that was never paid to him. After making a few contacts, Markus ends up recruiting some help from a nearby colleague (Watts) of his which he's done many jobs with in the past. Things don't go according to plan for Markus, leading to people looking for him, his known associates, and the only person he trusts in life (Staci). As the story unfolds, Markus attempts to sort out the chaos leading to more turmoil. Markus comes to realize he must make the ultimate decision which matters most to him in life.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.f4b60d4b-88b3-789f-ba29-cd905c00e418?tag=imdbtag_tt_wbr_pvt_aiv-20
1136,tt6105774,The Reliant,The Reliant,2019,Action,140,USA,English,Paul Munger,J.P. Johnston,"Economic collapse causes widespread rioting and social unrest, leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy, ...",3.6,1373,"https://m.media-amazon.com/images/M/MV5BOGZhOTZkOWUtMDU3YS00ZDUxLTk2OTEtMWU4NDAyNTcyNzRlXkEyXkFqcGdeQXVyMTIwNDkxMjU@._V1_UY268_CR5,0,182,268_AL_.jpg","    Economic collapse causes widespread rioting and social unrest, leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy, wondering why a good God would let this happen.",https://www.netflix.com/watch/81207271?source=imdb
1137,tt8236336,The Report,The Report,2019,"Biography, Crime, Drama",119,USA,English,Scott Z. Burns,Scott Z. Burns,"Idealistic Senate staffer Daniel J. Jones, tasked by his boss to lead an investigation into the CIA's post 9/11 Detention and Interrogation Program, uncovers shocking secrets.",7.2,29091,"https://m.media-amazon.com/images/M/MV5BZGI3ZGNkOGItNWU3ZS00NDIyLTljZjEtZTk5NzkxMjYwMjEzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    THE REPORT is a thriller based on actual events. Idealistic staffer Daniel J. Jones (Adam Driver) is tasked by his boss Senator Dianne Feinstein (Annette Bening) to lead an investigation of the CIA's Detention and Interrogation Program created in the aftermath of 9/11. Jones' relentless pursuit of the truth leads to findings that uncover the lengths to which the nation's top intelligence agency went to destroy evidence, subvert the law, and hide a shocking secret from the American public. THE REPORT is written and directed by Scott Z. Burns, and the film also stars Jon Hamm, Sarah Goldberg, Michael C. Hall, Douglas Hodge, Fajer Kaisi, Ted Levine, Jennifer Morrison, Tim Blake Nelson, Linda Powell, Matthew Rhys, T. Ryder Smith, Corey Stoll, and Maura Tierney.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.96b72dee-7595-6f80-6fce-7bdf542c90da?tag=imdbtag_tt_wbr_pvs_piv-20
1138,tt7439064,The Rising Hawk,The Rising Hawk,2019,"Action, Drama, History",104,"Ukraine, USA","English, Mongolian","John Wynn, Akhtem Seitablaev","Rich Ronat, Yaroslav Voytseshek",The Mongol Empire had grown to the largest the world had ever known. It's armies now laid siege to much of Eastern Europe. A small village fights for freedom in the frontier landscape of the Carpathian Mountains.,5.9,1974,"https://m.media-amazon.com/images/M/MV5BOGVlNzhmYWYtMzk4MS00YmEwLTk3MDYtODM0ZWUwM2Q4Mzg5XkEyXkFqcGdeQXVyMzA0OTQzODE@._V1_UY268_CR2,0,182,268_AL_.jpg","    During the 13th century, Zakhar Berkut and his wife Rada lead a group of high-landers in Carpathian Mountains. Unfortunately, their tranquil existence is soon threatened by Burunda Khan, a powerful Mongol general who leads his massive armies west in search of new lands to conquer. Forced to protect their village, Zakhar and Rada send their sons, Ivan and Maksim, to ask for help from Tugar Volk, a wealthy boyar who has recently arrived from King. After his strong-willed daughter Myroslava and Maksim survive a dangerous encounter together, Tugar Volk pledges to defend the villagers against the Mongols. But when a mutual attraction sparks between Myroslava and Maksim, Tugar Volk forbids them from continuing their relationship. Meanwhile, Burunda Khan faces questions from his warriors about his motivation and military strategy for the impending invasion. As war breaks out, both sides suffer devastating casualties. Redoubling his efforts, Burunda Khan unleashes the full fury of his forces....",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.ecba38a7-43d7-2eef-978b-ba8d378a07c9?tag=imdbtag_tt_wbr_pvt_aiv-20
